,#node,depth,m_tree,root-op,sub_depth,tree
620,16,4,"*( +( *( f, X( g, l ), τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )",*,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
621,16,4,"*( *( *( f, g, τ ), ->( d, e ), τ ), +( h, i, b, c, a ), τ )",*,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
622,16,4,"->( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )",*,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
623,16,4,"*( +( *( f, g, τ ), ->( d, e ) ), X( +( h, i, b, c, a ), l ), τ )",*,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
624,16,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a, l ), τ )",*,4,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
625,16,4,"*( +( *( f, g, τ ), ->( d, e, l ) ), +( h, i, b, c, a ), τ )",*,5,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
626,16,4,"*( ->( d, e ), +( h, i, b, c, a ), τ )",*,5,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
627,16,4,"*( +( *( f, X( g, l ), τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )",*,5,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
628,16,4,"*( +( *( f, g, τ ), ->( d, e ) ), X( +( h, i, b, c, a ), l ), τ )",*,5,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
629,16,4,"*( +( *( f, g, τ ), ->( d, e, l ) ), +( h, i, b, c, a ), τ )",*,5,"*( +( *( f, g, τ ), ->( d, e ) ), +( h, i, b, c, a ), τ )"
630,17,6,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, τ, τ ), τ ), b ), a )",+,3,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
631,17,6,"+( X( *( *( e, *( f, g, τ ), τ ), *( τ, d, τ ), τ ), b ), a )",+,3,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
632,17,6,"+( X( *( *( e, *( f, X( g, l ), τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,3,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
633,17,6,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, X( d, l ), τ ), τ ), b ), a )",+,3,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
634,17,6,"+( X( *( *( e, *( τ, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,3,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
635,17,6,"+( X( *( *( e, ->( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,4,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
636,17,6,"+( X( *( *( e, +( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,4,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
637,17,6,"+( X( *( *( e, *( τ, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,4,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
638,17,6,"+( X( *( *( e, *( f, X( g, l ), τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,4,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
639,17,6,"+( X( *( *( e, *( τ, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,4,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
640,17,6,"+( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), a )",+,5,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
641,17,6,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b, l ), a )",+,5,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
642,17,6,"+( X( *( *( e, X( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,5,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
643,17,6,"+( +( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,5,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
644,17,6,"+( X( *( *( τ, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )",+,5,"+( X( *( *( e, *( f, g, τ ), τ ), *( c, d, τ ), τ ), b ), a )"
645,17,5,"X( a, *( f, g, τ ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,3,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
646,17,5,"X( a, +( f, g ), *( +( *( b, X( c, l ), τ ), d, e ), ->( h, i ), τ ) )",X,3,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
647,17,5,"X( a, +( f, g ), *( +( *( τ, c, τ ), d, e ), ->( h, i ), τ ) )",X,3,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
648,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e, l ), ->( h, i ), τ ) )",X,3,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
649,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), i, τ ) )",X,3,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
650,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), i, τ ) )",X,4,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
651,17,5,"X( a, +( f, g ), *( +( ->( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,4,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
652,17,5,"X( a, *( f, g, τ ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,4,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
653,17,5,"X( a, f, *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,4,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
654,17,5,"X( a, +( f, g ), *( +( *( b, τ, τ ), d, e ), ->( h, i ), τ ) )",X,4,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
655,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), X( ->( h, i ), l ), τ ) )",X,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
656,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), X( h, i ), τ ) )",X,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
657,17,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i, l ), τ ) )",X,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
658,17,5,"+( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
659,17,5,"X( a, g, *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )",X,5,"X( a, +( f, g ), *( +( *( b, c, τ ), d, e ), ->( h, i ), τ ) )"
660,18,5,"X( ->( b, *( c, ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,3,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
661,18,5,"X( ->( b, *( +( c, d ), X( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,3,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
662,18,5,"X( ->( b, *( +( c, d, l ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,3,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
663,18,5,"X( ->( b, *( +( c, d ), X( ->( g, h ), l ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,3,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
664,18,5,"X( ->( b, *( +( c, d ), *( g, h, τ ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,3,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
665,18,5,"X( ->( b, *( +( c, d ), +( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,4,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
666,18,5,"X( ->( b, *( d, ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,4,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
667,18,5,"X( ->( b, *( +( c, d ), *( g, h, τ ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,4,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
668,18,5,"X( *( +( c, d ), ->( g, h ), τ ), a, ->( e, f, X( i, j ) ) )",X,4,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
669,18,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ), l ) )",X,4,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
670,18,5,"X( ->( b, *( +( c, d, l ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
671,18,5,"X( ->( b, *( +( c, d, l ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
672,18,5,"X( X( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
673,18,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), ->( e, f, X( i, j ) ) )",X,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
674,18,5,"X( ->( b, *( +( c, d, l ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )",X,5,"X( ->( b, *( +( c, d ), ->( g, h ), τ ) ), a, ->( e, f, X( i, j ) ) )"
675,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c, l ), τ ) ) )",X,3,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
676,18,5,"X( *( f, g, τ ), +( X( h, i, a ), X( +( d, e ), ->( b, c ), τ ) ) )",X,3,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
677,18,5,"X( *( τ, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )",X,3,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
678,18,5,"X( *( f, g, τ ), +( X( h, i, a, l ), *( +( d, e ), ->( b, c ), τ ) ) )",X,3,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
679,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( *( d, e, τ ), ->( b, c ), τ ) ) )",X,3,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
680,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e, l ), ->( b, c ), τ ) ) )",X,4,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
681,18,5,"X( *( f, g, τ ), +( X( h, a ), *( +( d, e ), ->( b, c ), τ ) ) )",X,4,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
682,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e, l ), ->( b, c ), τ ) ) )",X,4,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
683,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e, l ), ->( b, c ), τ ) ) )",X,4,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
684,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ), l ) )",X,4,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
685,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), X( b, c ), τ ) ) )",X,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
686,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), c, τ ) ) )",X,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
687,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( *( d, e, τ ), ->( b, c ), τ ) ) )",X,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
688,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ), l )",X,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
689,18,5,"X( *( f, g, τ ), +( X( h, i, a ), *( X( d, e ), ->( b, c ), τ ) ) )",X,5,"X( *( f, g, τ ), +( X( h, i, a ), *( +( d, e ), ->( b, c ), τ ) ) )"
690,18,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( τ, g, τ ) )",->,3,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
691,18,5,"->( +( a, ->( b, c ), *( ->( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )",->,3,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
692,18,5,"->( +( a, *( b, c, τ ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )",->,3,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
693,18,5,"->( +( a, ->( b, c ), *( X( h, i, l ), X( d, e ), τ ) ), *( f, g, τ ) )",->,3,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
694,18,5,"->( +( a, ->( b, c ), *( X( h, i ), *( d, e, τ ), τ ) ), *( f, g, τ ) )",->,3,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
695,18,5,"->( +( a, ->( b, c ), *( X( h, i ), X( X( d, e ), l ), τ ) ), *( f, g, τ ) )",->,4,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
696,18,5,"->( +( a, ->( b, c ), *( h, X( d, e ), τ ) ), *( f, g, τ ) )",->,4,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
697,18,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e, l ), τ ) ), *( f, g, τ ) )",->,4,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
698,18,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e, l ), τ ) ), *( f, g, τ ) )",->,4,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
699,18,5,"->( +( a, *( b, c, τ ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )",->,4,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
700,18,5,"->( +( a, ->( b, c ), X( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )",->,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
701,18,5,"+( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) )",->,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
702,18,5,"->( +( a, ->( b, c ), *( X( h, i, l ), X( d, e ), τ ) ), *( f, g, τ ) )",->,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
703,18,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ), l )",->,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
704,18,5,"+( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) )",->,5,"->( +( a, ->( b, c ), *( X( h, i ), X( d, e ), τ ) ), *( f, g, τ ) )"
705,18,5,"+( b, *( X( h, i ), X( e, l ), τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,3,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
706,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, X( d, l ), τ ), ->( f, g ) ), a ) )",+,3,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
707,18,5,"+( b, *( X( h, i, l ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,3,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
708,18,5,"+( b, *( i, e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,3,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
709,18,5,"+( b, *( *( h, i, τ ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,3,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
710,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a, l ) )",+,4,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
711,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, X( d, l ), τ ), ->( f, g ) ), a ) )",+,4,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
712,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ), l ), a ) )",+,4,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
713,18,5,"+( b, *( +( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,4,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
714,18,5,"+( b, *( X( h, i ), τ, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )",+,4,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
715,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, X( d, l ), τ ), ->( f, g ) ), a ) )",+,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
716,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), f ), a ) )",+,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
717,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a, l ) )",+,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
718,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g, l ) ), a ) )",+,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
719,18,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ), l ), a ) )",+,5,"+( b, *( X( h, i ), e, τ ), X( +( *( c, d, τ ), ->( f, g ) ), a ) )"
720,16,7,"->( d, e, *( X( b, ->( *( f, *( g, h, τ ), τ ), c ) ), a, τ ) )",->,3,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
721,16,7,"->( d, e, *( X( b, ->( *( f, *( g, h, τ ), τ ), c ) ), a, τ ) )",->,3,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
722,16,7,"->( d, e, *( X( b, ->( *( f, τ, τ ), c ) ), a, τ ) )",->,3,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
723,16,7,"->( d, e, *( X( b, ->( *( f, h, τ ), c ) ), a, τ ) )",->,3,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
724,16,7,"->( d, e, *( X( b, ->( *( f, +( g, h, k ), τ ), c ) ), a, τ ) )",->,3,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
725,16,7,"->( d, e, *( X( b, ->( *( f, X( +( g, h ), k ), τ ), c ) ), a, τ ) )",->,4,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
726,16,7,"->( d, e, *( X( b, ->( *( f, X( g, h ), τ ), c ) ), a, τ ) )",->,4,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
727,16,7,"->( d, e, *( X( b, ->( *( f, h, τ ), c ) ), a, τ ) )",->,4,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
728,16,7,"->( d, e, *( X( b, ->( *( f, g, τ ), c ) ), a, τ ) )",->,4,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
729,16,7,"->( d, e, *( X( b, X( *( f, +( g, h ), τ ), c ) ), a, τ ) )",->,4,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
730,16,7,"->( d, e, *( X( b, ->( *( f, X( +( g, h ), k ), τ ), c ) ), a, τ ) )",->,5,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
731,16,7,"->( d, e, *( X( b, ->( *( f, X( +( g, h ), k ), τ ), c ) ), a, τ ) )",->,5,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
732,16,7,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ), k ), a, τ ) )",->,5,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
733,16,7,"->( d, e, *( *( b, ->( *( f, +( g, h ), τ ), c ), τ ), a, τ ) )",->,5,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
734,16,7,"->( d, e, *( X( b, ->( *( f, ->( g, h ), τ ), c ) ), a, τ ) )",->,5,"->( d, e, *( X( b, ->( *( f, +( g, h ), τ ), c ) ), a, τ ) )"
735,17,5,"X( *( a, τ, τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,3,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
736,17,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( X( h, i ), e ), b ) )",X,3,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
737,17,5,"X( X( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,3,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
738,17,5,"X( *( a, d, τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,3,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
739,17,5,"X( *( a, +( c, d, k ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,3,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
740,17,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( i, e ), b ) )",X,4,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
741,17,5,"X( *( a, ->( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,4,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
742,17,5,"X( *( a, +( c, d ), τ ), ->( f, g, k ), ->( X( ->( h, i ), e ), b ) )",X,4,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
743,17,5,"X( X( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,4,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
744,17,5,"X( *( a, +( c, d ), τ ), *( f, g, τ ), ->( X( ->( h, i ), e ), b ) )",X,4,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
745,17,5,"+( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
746,17,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i, k ), e ), b ) )",X,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
747,17,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b, k ) )",X,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
748,17,5,"X( *( a, +( c, d, k ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )",X,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
749,17,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( h, i ), e )",X,5,"X( *( a, +( c, d ), τ ), ->( f, g ), ->( X( ->( h, i ), e ), b ) )"
750,17,5,"X( +( X( +( a, b ), ->( c, d ) ), +( g, h, τ ) ), *( e, f, τ ) )",X,3,"X( +( X( +( a, b ), ->( c, d ) ), *( g, h, τ ) ), *( e, f, τ ) )"
751,17,5,"X( +( X( +( a, b ), ->( c, d ) ), *( g, h, τ ) ), *( e, X( f, k ), τ ) )",X,3,"X( +( X( +( a, b ), ->( c, d ) ), *( g, h, τ ) ), *( e, f, τ ) )"
